Portfolio,Feedstock,Commodity,Commodity Unit,Unit Code,Buildout,Use,Weight
EBetancourt-TheOutrageousPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.8
EBetancourt-TheOutrageousPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.19999999999999996
EBetancourt-TheOutrageousPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.8
EBetancourt-TheOutrageousPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.19999999999999996
EBetancourt-TheOutrageousPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.8
EBetancourt-TheOutrageousPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.19999999999999996
EBetancourt-TheOutrageousPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.8
EBetancourt-TheOutrageousPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.19999999999999996
EBetancourt-TheOutrageousPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.8
EBetancourt-TheOutrageousPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.19999999999999996
EBetancourt-TheOutrageousPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.8
EBetancourt-TheOutrageousPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.19999999999999996
EBetancourt-TheOutrageousPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.8
EBetancourt-TheOutrageousPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.19999999999999996
EBetancourt-TheOutrageousPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.8
EBetancourt-TheOutrageousPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.19999999999999996
EBetancourt-TheOutrageousPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.8
EBetancourt-TheOutrageousPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.19999999999999996
EBetancourt-TheOutrageousPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.8
EBetancourt-TheOutrageousPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.19999999999999996
EBetancourt-TheOutrageousPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.8
EBetancourt-TheOutrageousPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.19999999999999996
EBetancourt-TheOutrageousPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.8
EBetancourt-TheOutrageousPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.19999999999999996
EBetancourt-TheOutrageousPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.8
EBetancourt-TheOutrageousPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.19999999999999996
EBetancourt-TheOutrageousPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.8
EBetancourt-TheOutrageousPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.19999999999999996
EBetancourt-TheOutrageousPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.8
EBetancourt-TheOutrageousPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.19999999999999996
EBetancourt-TheOutrageousPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.8
EBetancourt-TheOutrageousPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.19999999999999996
EBetancourt-TheOutrageousPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.8
EBetancourt-TheOutrageousPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.19999999999999996
EBetancourt-TheOutrageousPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.8
EBetancourt-TheOutrageousPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.19999999999999996
EBetancourt-TheOutrageousPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.8
EBetancourt-TheOutrageousPortfolio EDITED,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.19999999999999996
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,142.85714285714286,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,142.85714285714286,Hydrogen,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,142.85714285714286,Gas Grid,1
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Hydrogen,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Gas Grid,1
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,428.57142857142856,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,428.57142857142856,Hydrogen,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,428.57142857142856,Gas Grid,1
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,571.4285714285714,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,571.4285714285714,Hydrogen,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,571.4285714285714,Gas Grid,1
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,714.2857142857143,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,714.2857142857143,Hydrogen,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,714.2857142857143,Gas Grid,1
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,857.1428571428572,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,857.1428571428572,Hydrogen,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,857.1428571428572,Gas Grid,1
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,1000.0000000000001,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,1000.0000000000001,Hydrogen,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,1000.0000000000001,Gas Grid,1
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,1142.857142857143,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,1142.857142857143,Hydrogen,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,1142.857142857143,Gas Grid,1
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,1285.7142857142858,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,1285.7142857142858,Hydrogen,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,1285.7142857142858,Gas Grid,1
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,1428.5714285714287,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,1428.5714285714287,Hydrogen,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,1428.5714285714287,Gas Grid,1
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,1571.4285714285716,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,1571.4285714285716,Hydrogen,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,1571.4285714285716,Gas Grid,1
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,1714.2857142857144,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,1714.2857142857144,Hydrogen,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,1714.2857142857144,Gas Grid,1
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,1857.1428571428573,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,1857.1428571428573,Hydrogen,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,1857.1428571428573,Gas Grid,1
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,2000.0000000000002,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,2000.0000000000002,Hydrogen,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,2000.0000000000002,Gas Grid,1
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,2142.857142857143,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,2142.857142857143,Hydrogen,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,2142.857142857143,Gas Grid,1
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,2285.714285714286,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,2285.714285714286,Hydrogen,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,2285.714285714286,Gas Grid,1
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,2428.5714285714284,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,2428.5714285714284,Hydrogen,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,2428.5714285714284,Gas Grid,1
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,2571.428571428571,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,2571.428571428571,Hydrogen,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,2571.428571428571,Gas Grid,1
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,2714.2857142857138,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,2714.2857142857138,Hydrogen,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,2714.2857142857138,Gas Grid,1
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,2857.1428571428564,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,2857.1428571428564,Hydrogen,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,2857.1428571428564,Gas Grid,1
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,3000,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,3000,Hydrogen,0
EBetancourt-TheOutrageousPortfolio EDITED,Animal Manure,Biomethane,Million Cubic Feet,MCF,3000,Gas Grid,1
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,142.85714285714286,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,142.85714285714286,Hydrogen,0
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,142.85714285714286,Gas Grid,1
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Hydrogen,0
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,285.7142857142857,Gas Grid,1
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,428.57142857142856,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,428.57142857142856,Hydrogen,0
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,428.57142857142856,Gas Grid,1
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,571.4285714285714,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,571.4285714285714,Hydrogen,0
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,571.4285714285714,Gas Grid,1
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,714.2857142857143,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,714.2857142857143,Hydrogen,0
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,714.2857142857143,Gas Grid,1
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,857.1428571428572,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,857.1428571428572,Hydrogen,0
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,857.1428571428572,Gas Grid,1
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,1000.0000000000001,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,1000.0000000000001,Hydrogen,0
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,1000.0000000000001,Gas Grid,1
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,1142.857142857143,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,1142.857142857143,Hydrogen,0
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,1142.857142857143,Gas Grid,1
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,1285.7142857142858,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,1285.7142857142858,Hydrogen,0
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,1285.7142857142858,Gas Grid,1
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,1428.5714285714287,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,1428.5714285714287,Hydrogen,0
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,1428.5714285714287,Gas Grid,1
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,1571.4285714285716,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,1571.4285714285716,Hydrogen,0
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,1571.4285714285716,Gas Grid,1
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,1714.2857142857144,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,1714.2857142857144,Hydrogen,0
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,1714.2857142857144,Gas Grid,1
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,1857.1428571428573,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,1857.1428571428573,Hydrogen,0
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,1857.1428571428573,Gas Grid,1
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,2000.0000000000002,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,2000.0000000000002,Hydrogen,0
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,2000.0000000000002,Gas Grid,1
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,2142.857142857143,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,2142.857142857143,Hydrogen,0
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,2142.857142857143,Gas Grid,1
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,2285.714285714286,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,2285.714285714286,Hydrogen,0
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,2285.714285714286,Gas Grid,1
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,2428.5714285714284,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,2428.5714285714284,Hydrogen,0
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,2428.5714285714284,Gas Grid,1
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,2571.428571428571,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,2571.428571428571,Hydrogen,0
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,2571.428571428571,Gas Grid,1
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,2714.2857142857138,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,2714.2857142857138,Hydrogen,0
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,2714.2857142857138,Gas Grid,1
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,2857.1428571428564,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,2857.1428571428564,Hydrogen,0
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,2857.1428571428564,Gas Grid,1
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,3000,Electricity,0
EBetancourt-TheOutrageousPortfolio EDITED,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,3000,Hydrogen,0
