Portfolio,year,Feedstock,Commodity,Commodity Unit,Unit Code,Buildout,Variable Category,Variable Subcategory,Variable Unit,Conversion Value,Value,Uncertainty Range Category
EBetancourt-TheExpectedPortfolio EDITED,2040,Wind,Electricity,Megawatts,MW,0,Jobs,Bachelors - No or Some Training,# of New Jobs,0.02,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2041,Wind,Electricity,Megawatts,MW,0,Jobs,Bachelors - No or Some Training,# of New Jobs,0.02,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2042,Wind,Electricity,Megawatts,MW,0,Jobs,Bachelors - No or Some Training,# of New Jobs,0.02,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2043,Wind,Electricity,Megawatts,MW,0,Jobs,Bachelors - No or Some Training,# of New Jobs,0.02,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2044,Wind,Electricity,Megawatts,MW,0,Jobs,Bachelors - No or Some Training,# of New Jobs,0.02,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2045,Wind,Electricity,Megawatts,MW,0,Jobs,Bachelors - No or Some Training,# of New Jobs,0.02,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2025,Wind,Electricity,Megawatts,MW,0,Jobs,Graduate Degree,# of New Jobs,0.00113,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2026,Wind,Electricity,Megawatts,MW,0,Jobs,Graduate Degree,# of New Jobs,0.00113,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2027,Wind,Electricity,Megawatts,MW,0,Jobs,Graduate Degree,# of New Jobs,0.00113,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2028,Wind,Electricity,Megawatts,MW,0,Jobs,Graduate Degree,# of New Jobs,0.00113,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2029,Wind,Electricity,Megawatts,MW,0,Jobs,Graduate Degree,# of New Jobs,0.00113,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2030,Wind,Electricity,Megawatts,MW,0,Jobs,Graduate Degree,# of New Jobs,0.00113,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2031,Wind,Electricity,Megawatts,MW,0,Jobs,Graduate Degree,# of New Jobs,0.00113,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2032,Wind,Electricity,Megawatts,MW,0,Jobs,Graduate Degree,# of New Jobs,0.00113,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2033,Wind,Electricity,Megawatts,MW,0,Jobs,Graduate Degree,# of New Jobs,0.00113,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2034,Wind,Electricity,Megawatts,MW,0,Jobs,Graduate Degree,# of New Jobs,0.00113,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2035,Wind,Electricity,Megawatts,MW,0,Jobs,Graduate Degree,# of New Jobs,0.00113,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2036,Wind,Electricity,Megawatts,MW,0,Jobs,Graduate Degree,# of New Jobs,0.00113,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2037,Wind,Electricity,Megawatts,MW,0,Jobs,Graduate Degree,# of New Jobs,0.00113,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2038,Wind,Electricity,Megawatts,MW,0,Jobs,Graduate Degree,# of New Jobs,0.00113,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2039,Wind,Electricity,Megawatts,MW,0,Jobs,Graduate Degree,# of New Jobs,0.00113,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2040,Wind,Electricity,Megawatts,MW,0,Jobs,Graduate Degree,# of New Jobs,0.00113,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2041,Wind,Electricity,Megawatts,MW,0,Jobs,Graduate Degree,# of New Jobs,0.00113,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2042,Wind,Electricity,Megawatts,MW,0,Jobs,Graduate Degree,# of New Jobs,0.00113,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2043,Wind,Electricity,Megawatts,MW,0,Jobs,Graduate Degree,# of New Jobs,0.00113,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2044,Wind,Electricity,Megawatts,MW,0,Jobs,Graduate Degree,# of New Jobs,0.00113,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2045,Wind,Electricity,Megawatts,MW,0,Jobs,Graduate Degree,# of New Jobs,0.00113,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2025,Wind,Electricity,Megawatts,MW,0,Jobs,High School - Long-Term Training,# of New Jobs,0.0409,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2026,Wind,Electricity,Megawatts,MW,0,Jobs,High School - Long-Term Training,# of New Jobs,0.0409,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2027,Wind,Electricity,Megawatts,MW,0,Jobs,High School - Long-Term Training,# of New Jobs,0.0409,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2028,Wind,Electricity,Megawatts,MW,0,Jobs,High School - Long-Term Training,# of New Jobs,0.0409,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2029,Wind,Electricity,Megawatts,MW,0,Jobs,High School - Long-Term Training,# of New Jobs,0.0409,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2030,Wind,Electricity,Megawatts,MW,0,Jobs,High School - Long-Term Training,# of New Jobs,0.0409,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2031,Wind,Electricity,Megawatts,MW,0,Jobs,High School - Long-Term Training,# of New Jobs,0.0409,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2032,Wind,Electricity,Megawatts,MW,0,Jobs,High School - Long-Term Training,# of New Jobs,0.0409,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2033,Wind,Electricity,Megawatts,MW,0,Jobs,High School - Long-Term Training,# of New Jobs,0.0409,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2034,Wind,Electricity,Megawatts,MW,0,Jobs,High School - Long-Term Training,# of New Jobs,0.0409,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2035,Wind,Electricity,Megawatts,MW,0,Jobs,High School - Long-Term Training,# of New Jobs,0.0409,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2036,Wind,Electricity,Megawatts,MW,0,Jobs,High School - Long-Term Training,# of New Jobs,0.0409,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2037,Wind,Electricity,Megawatts,MW,0,Jobs,High School - Long-Term Training,# of New Jobs,0.0409,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2038,Wind,Electricity,Megawatts,MW,0,Jobs,High School - Long-Term Training,# of New Jobs,0.0409,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2039,Wind,Electricity,Megawatts,MW,0,Jobs,High School - Long-Term Training,# of New Jobs,0.0409,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2040,Wind,Electricity,Megawatts,MW,0,Jobs,High School - Long-Term Training,# of New Jobs,0.0409,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2041,Wind,Electricity,Megawatts,MW,0,Jobs,High School - Long-Term Training,# of New Jobs,0.0409,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2042,Wind,Electricity,Megawatts,MW,0,Jobs,High School - Long-Term Training,# of New Jobs,0.0409,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2043,Wind,Electricity,Megawatts,MW,0,Jobs,High School - Long-Term Training,# of New Jobs,0.0409,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2044,Wind,Electricity,Megawatts,MW,0,Jobs,High School - Long-Term Training,# of New Jobs,0.0409,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2045,Wind,Electricity,Megawatts,MW,0,Jobs,High School - Long-Term Training,# of New Jobs,0.0409,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2025,Wind,Electricity,Megawatts,MW,0,Jobs,High School - No Training,# of New Jobs,0.0236,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2026,Wind,Electricity,Megawatts,MW,0,Jobs,High School - No Training,# of New Jobs,0.0236,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2027,Wind,Electricity,Megawatts,MW,0,Jobs,High School - No Training,# of New Jobs,0.0236,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2028,Wind,Electricity,Megawatts,MW,0,Jobs,High School - No Training,# of New Jobs,0.0236,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2029,Wind,Electricity,Megawatts,MW,0,Jobs,High School - No Training,# of New Jobs,0.0236,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2030,Wind,Electricity,Megawatts,MW,0,Jobs,High School - No Training,# of New Jobs,0.0236,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2031,Wind,Electricity,Megawatts,MW,0,Jobs,High School - No Training,# of New Jobs,0.0236,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2032,Wind,Electricity,Megawatts,MW,0,Jobs,High School - No Training,# of New Jobs,0.0236,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2033,Wind,Electricity,Megawatts,MW,0,Jobs,High School - No Training,# of New Jobs,0.0236,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2034,Wind,Electricity,Megawatts,MW,0,Jobs,High School - No Training,# of New Jobs,0.0236,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2035,Wind,Electricity,Megawatts,MW,0,Jobs,High School - No Training,# of New Jobs,0.0236,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2036,Wind,Electricity,Megawatts,MW,0,Jobs,High School - No Training,# of New Jobs,0.0236,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2037,Wind,Electricity,Megawatts,MW,0,Jobs,High School - No Training,# of New Jobs,0.0236,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2038,Wind,Electricity,Megawatts,MW,0,Jobs,High School - No Training,# of New Jobs,0.0236,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2039,Wind,Electricity,Megawatts,MW,0,Jobs,High School - No Training,# of New Jobs,0.0236,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2040,Wind,Electricity,Megawatts,MW,0,Jobs,High School - No Training,# of New Jobs,0.0236,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2041,Wind,Electricity,Megawatts,MW,0,Jobs,High School - No Training,# of New Jobs,0.0236,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2042,Wind,Electricity,Megawatts,MW,0,Jobs,High School - No Training,# of New Jobs,0.0236,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2043,Wind,Electricity,Megawatts,MW,0,Jobs,High School - No Training,# of New Jobs,0.0236,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2044,Wind,Electricity,Megawatts,MW,0,Jobs,High School - No Training,# of New Jobs,0.0236,0,NA
EBetancourt-TheExpectedPortfolio EDITED,2045,Wind,Electricity,Megawatts,MW,0,Jobs,High School - No Training,# of New Jobs,0.0236,0,NA
Current Projects 1.29.2024,2025,Solar,Electricity,Megawatts,MW,1209.090909090909,Land,Land Consumed,acres,4.2,5078.181818181818,High
Current Projects 1.29.2024,2026,Solar,Electricity,Megawatts,MW,2418.181818181818,Land,Land Consumed,acres,4.2,10156.363636363636,High
Current Projects 1.29.2024,2027,Solar,Electricity,Megawatts,MW,3627.272727272727,Land,Land Consumed,acres,4.2,15234.545454545454,High
Current Projects 1.29.2024,2028,Solar,Electricity,Megawatts,MW,4836.363636363636,Land,Land Consumed,acres,4.2,20312.727272727272,High
Current Projects 1.29.2024,2029,Solar,Electricity,Megawatts,MW,6045.454545454545,Land,Land Consumed,acres,4.2,25390.909090909092,High
Current Projects 1.29.2024,2030,Solar,Electricity,Megawatts,MW,7254.545454545454,Land,Land Consumed,acres,4.2,30469.090909090908,High
Current Projects 1.29.2024,2031,Solar,Electricity,Megawatts,MW,8463.636363636364,Land,Land Consumed,acres,4.2,35547.27272727273,High
Current Projects 1.29.2024,2032,Solar,Electricity,Megawatts,MW,9672.727272727272,Land,Land Consumed,acres,4.2,40625.454545454544,High
Current Projects 1.29.2024,2033,Solar,Electricity,Megawatts,MW,10881.81818181818,Land,Land Consumed,acres,4.2,45703.63636363636,High
Current Projects 1.29.2024,2034,Solar,Electricity,Megawatts,MW,12090.909090909088,Land,Land Consumed,acres,4.2,50781.81818181817,High
Current Projects 1.29.2024,2035,Solar,Electricity,Megawatts,MW,13300,Land,Land Consumed,acres,4.2,55860,High
Current Projects 1.29.2024,2036,Solar,Electricity,Megawatts,MW,13300,Land,Land Consumed,acres,4.2,55860,High
Current Projects 1.29.2024,2037,Solar,Electricity,Megawatts,MW,13300,Land,Land Consumed,acres,4.2,55860,High
Current Projects 1.29.2024,2038,Solar,Electricity,Megawatts,MW,13300,Land,Land Consumed,acres,4.2,55860,High
Current Projects 1.29.2024,2039,Solar,Electricity,Megawatts,MW,13300,Land,Land Consumed,acres,4.2,55860,High
Current Projects 1.29.2024,2040,Solar,Electricity,Megawatts,MW,13300,Land,Land Consumed,acres,4.2,55860,High
Current Projects 1.29.2024,2041,Solar,Electricity,Megawatts,MW,13300,Land,Land Consumed,acres,4.2,55860,High
Current Projects 1.29.2024,2042,Solar,Electricity,Megawatts,MW,13300,Land,Land Consumed,acres,4.2,55860,High
Current Projects 1.29.2024,2043,Solar,Electricity,Megawatts,MW,13300,Land,Land Consumed,acres,4.2,55860,High
Current Projects 1.29.2024,2044,Solar,Electricity,Megawatts,MW,13300,Land,Land Consumed,acres,4.2,55860,High
Current Projects 1.29.2024,2045,Solar,Electricity,Megawatts,MW,13300,Land,Land Consumed,acres,4.2,55860,High
Current Projects 1.29.2024,2025,Solar,Hydrogen,Metric Tons,MT,17590.909090909092,Land,Land Consumed,acres,0.08196,1441.750909090909,High
Current Projects 1.29.2024,2026,Solar,Hydrogen,Metric Tons,MT,35181.818181818184,Land,Land Consumed,acres,0.08196,2883.501818181818,High
Current Projects 1.29.2024,2027,Solar,Hydrogen,Metric Tons,MT,52772.72727272728,Land,Land Consumed,acres,0.08196,4325.252727272728,High
Current Projects 1.29.2024,2028,Solar,Hydrogen,Metric Tons,MT,70363.63636363637,Land,Land Consumed,acres,0.08196,5767.003636363637,High
Current Projects 1.29.2024,2029,Solar,Hydrogen,Metric Tons,MT,87954.54545454546,Land,Land Consumed,acres,0.08196,7208.754545454546,High
Current Projects 1.29.2024,2030,Solar,Hydrogen,Metric Tons,MT,105545.45454545454,Land,Land Consumed,acres,0.08196,8650.505454545455,High
Current Projects 1.29.2024,2031,Solar,Hydrogen,Metric Tons,MT,123136.36363636365,Land,Land Consumed,acres,0.08196,10092.256363636365,High
Current Projects 1.29.2024,2032,Solar,Hydrogen,Metric Tons,MT,140727.27272727274,Land,Land Consumed,acres,0.08196,11534.007272727276,High
Current Projects 1.29.2024,2033,Solar,Hydrogen,Metric Tons,MT,158318.18181818182,Land,Land Consumed,acres,0.08196,12975.758181818182,High
Current Projects 1.29.2024,2034,Solar,Hydrogen,Metric Tons,MT,175909.0909090909,Land,Land Consumed,acres,0.08196,14417.509090909092,High
Current Projects 1.29.2024,2035,Solar,Hydrogen,Metric Tons,MT,193500,Land,Land Consumed,acres,0.08196,15859.26,High
Current Projects 1.29.2024,2036,Solar,Hydrogen,Metric Tons,MT,193500,Land,Land Consumed,acres,0.08196,15859.26,High
Current Projects 1.29.2024,2037,Solar,Hydrogen,Metric Tons,MT,193500,Land,Land Consumed,acres,0.08196,15859.26,High
Current Projects 1.29.2024,2038,Solar,Hydrogen,Metric Tons,MT,193500,Land,Land Consumed,acres,0.08196,15859.26,High
Current Projects 1.29.2024,2039,Solar,Hydrogen,Metric Tons,MT,193500,Land,Land Consumed,acres,0.08196,15859.26,High
Current Projects 1.29.2024,2040,Solar,Hydrogen,Metric Tons,MT,193500,Land,Land Consumed,acres,0.08196,15859.26,High
Current Projects 1.29.2024,2041,Solar,Hydrogen,Metric Tons,MT,193500,Land,Land Consumed,acres,0.08196,15859.26,High
Current Projects 1.29.2024,2042,Solar,Hydrogen,Metric Tons,MT,193500,Land,Land Consumed,acres,0.08196,15859.26,High
Current Projects 1.29.2024,2043,Solar,Hydrogen,Metric Tons,MT,193500,Land,Land Consumed,acres,0.08196,15859.26,High
Current Projects 1.29.2024,2044,Solar,Hydrogen,Metric Tons,MT,193500,Land,Land Consumed,acres,0.08196,15859.26,High
Current Projects 1.29.2024,2045,Solar,Hydrogen,Metric Tons,MT,193500,Land,Land Consumed,acres,0.08196,15859.26,High
Current Projects 1.29.2024,2025,Wind,Electricity,Megawatts,MW,24.545454545454547,Land,Land Consumed,acres,4.2,103.09090909090912,High
Current Projects 1.29.2024,2026,Wind,Electricity,Megawatts,MW,49.09090909090909,Land,Land Consumed,acres,4.2,206.18181818181824,High
Current Projects 1.29.2024,2027,Wind,Electricity,Megawatts,MW,73.63636363636364,Land,Land Consumed,acres,4.2,309.2727272727273,High
Current Projects 1.29.2024,2028,Wind,Electricity,Megawatts,MW,98.1818181818182,Land,Land Consumed,acres,4.2,412.3636363636364,High
Current Projects 1.29.2024,2029,Wind,Electricity,Megawatts,MW,122.72727272727272,Land,Land Consumed,acres,4.2,515.4545454545455,High
Current Projects 1.29.2024,2030,Wind,Electricity,Megawatts,MW,147.27272727272728,Land,Land Consumed,acres,4.2,618.5454545454546,High
Current Projects 1.29.2024,2031,Wind,Electricity,Megawatts,MW,171.8181818181818,Land,Land Consumed,acres,4.2,721.6363636363636,High
Current Projects 1.29.2024,2032,Wind,Electricity,Megawatts,MW,196.36363636363637,Land,Land Consumed,acres,4.2,824.7272727272729,High
Current Projects 1.29.2024,2033,Wind,Electricity,Megawatts,MW,220.9090909090909,Land,Land Consumed,acres,4.2,927.818181818182,High
Current Projects 1.29.2024,2034,Wind,Electricity,Megawatts,MW,245.4545454545455,Land,Land Consumed,acres,4.2,1030.9090909090912,High
Current Projects 1.29.2024,2035,Wind,Electricity,Megawatts,MW,270,Land,Land Consumed,acres,4.2,1134,High
Current Projects 1.29.2024,2036,Wind,Electricity,Megawatts,MW,270,Land,Land Consumed,acres,4.2,1134,High
Current Projects 1.29.2024,2037,Wind,Electricity,Megawatts,MW,270,Land,Land Consumed,acres,4.2,1134,High
Current Projects 1.29.2024,2038,Wind,Electricity,Megawatts,MW,270,Land,Land Consumed,acres,4.2,1134,High
Current Projects 1.29.2024,2039,Wind,Electricity,Megawatts,MW,270,Land,Land Consumed,acres,4.2,1134,High
Current Projects 1.29.2024,2040,Wind,Electricity,Megawatts,MW,270,Land,Land Consumed,acres,4.2,1134,High
Current Projects 1.29.2024,2041,Wind,Electricity,Megawatts,MW,270,Land,Land Consumed,acres,4.2,1134,High
Current Projects 1.29.2024,2042,Wind,Electricity,Megawatts,MW,270,Land,Land Consumed,acres,4.2,1134,High
Current Projects 1.29.2024,2043,Wind,Electricity,Megawatts,MW,270,Land,Land Consumed,acres,4.2,1134,High
Current Projects 1.29.2024,2044,Wind,Electricity,Megawatts,MW,270,Land,Land Consumed,acres,4.2,1134,High
Current Projects 1.29.2024,2045,Wind,Electricity,Megawatts,MW,270,Land,Land Consumed,acres,4.2,1134,High
Current Projects 1.29.2024,2025,Solar,Electricity,Megawatts,MW,1209.090909090909,Land,Land Impacted,acres,5.25,6347.727272727272,High
Current Projects 1.29.2024,2026,Solar,Electricity,Megawatts,MW,2418.181818181818,Land,Land Impacted,acres,5.25,12695.454545454544,High
Current Projects 1.29.2024,2027,Solar,Electricity,Megawatts,MW,3627.272727272727,Land,Land Impacted,acres,5.25,19043.181818181816,High
Current Projects 1.29.2024,2028,Solar,Electricity,Megawatts,MW,4836.363636363636,Land,Land Impacted,acres,5.25,25390.90909090909,High
Current Projects 1.29.2024,2029,Solar,Electricity,Megawatts,MW,6045.454545454545,Land,Land Impacted,acres,5.25,31738.63636363636,High
Current Projects 1.29.2024,2030,Solar,Electricity,Megawatts,MW,7254.545454545454,Land,Land Impacted,acres,5.25,38086.36363636363,High
Current Projects 1.29.2024,2031,Solar,Electricity,Megawatts,MW,8463.636363636364,Land,Land Impacted,acres,5.25,44434.09090909091,High
Current Projects 1.29.2024,2032,Solar,Electricity,Megawatts,MW,9672.727272727272,Land,Land Impacted,acres,5.25,50781.81818181818,High
Current Projects 1.29.2024,2033,Solar,Electricity,Megawatts,MW,10881.81818181818,Land,Land Impacted,acres,5.25,57129.54545454545,High
Current Projects 1.29.2024,2034,Solar,Electricity,Megawatts,MW,12090.909090909088,Land,Land Impacted,acres,5.25,63477.27272727271,High
Current Projects 1.29.2024,2035,Solar,Electricity,Megawatts,MW,13300,Land,Land Impacted,acres,5.25,69825,High
Current Projects 1.29.2024,2036,Solar,Electricity,Megawatts,MW,13300,Land,Land Impacted,acres,5.25,69825,High
Current Projects 1.29.2024,2037,Solar,Electricity,Megawatts,MW,13300,Land,Land Impacted,acres,5.25,69825,High
Current Projects 1.29.2024,2038,Solar,Electricity,Megawatts,MW,13300,Land,Land Impacted,acres,5.25,69825,High
Current Projects 1.29.2024,2039,Solar,Electricity,Megawatts,MW,13300,Land,Land Impacted,acres,5.25,69825,High
Current Projects 1.29.2024,2040,Solar,Electricity,Megawatts,MW,13300,Land,Land Impacted,acres,5.25,69825,High
Current Projects 1.29.2024,2041,Solar,Electricity,Megawatts,MW,13300,Land,Land Impacted,acres,5.25,69825,High
Current Projects 1.29.2024,2042,Solar,Electricity,Megawatts,MW,13300,Land,Land Impacted,acres,5.25,69825,High
Current Projects 1.29.2024,2043,Solar,Electricity,Megawatts,MW,13300,Land,Land Impacted,acres,5.25,69825,High
Current Projects 1.29.2024,2044,Solar,Electricity,Megawatts,MW,13300,Land,Land Impacted,acres,5.25,69825,High
Current Projects 1.29.2024,2045,Solar,Electricity,Megawatts,MW,13300,Land,Land Impacted,acres,5.25,69825,High
Current Projects 1.29.2024,2025,Solar,Hydrogen,Metric Tons,MT,17590.909090909092,Land,Land Impacted,acres,0.10245,1802.1886363636363,High
Current Projects 1.29.2024,2026,Solar,Hydrogen,Metric Tons,MT,35181.818181818184,Land,Land Impacted,acres,0.10245,3604.377272727273,High
Current Projects 1.29.2024,2027,Solar,Hydrogen,Metric Tons,MT,52772.72727272728,Land,Land Impacted,acres,0.10245,5406.565909090909,High
Current Projects 1.29.2024,2028,Solar,Hydrogen,Metric Tons,MT,70363.63636363637,Land,Land Impacted,acres,0.10245,7208.754545454546,High
